id,name,rating,coordinates,type,author,areas
48424,Charmant Som - Par la Balme de l'Air,T2,"[45.31264474734187, 5.753231048583985]",Point,Camptocamp-Association,"France, Isère, Chartreuse"
280203,Col d'Hurtières - Traversée Grenoble/Saint Laurent du Pont,,"[45.29944693066946, 5.698929333333325]",Point,vogelsy,"France, Isère, Chartreuse"
178496,Grand Som - Traversée Arête S (Suiffière) > Versant E (Racapé),T4,"[[45.356825235169566, 5.825541222033608], [45.357466049883236, 5.826120579180759], [45.35777891560696, 5.826174223361058], [45.35797115754296, 5.82584162944327], [45.35698355477383, 5.822751724658506], [45.35656513771529, 5.82232257121616], [45.356430376558336, 5.821260416438624], [45.356567022483766, 5.820241177020883], [45.35560295528518, 5.81866940256367], [45.354849501187616, 5.8180229902544065], [45.35383215738744, 5.816239321354136], [45.35349288167621, 5.814511978565894], [45.35123099149414, 5.811464989125431], [45.35247504228116, 5.81170102351871], [45.35347780270769, 5.812537872731236], [45.35313098532183, 5.8114059805271046], [45.352324249702626, 5.810217761933679], [45.35287464067062, 5.810510122716253], [45.353183762017586, 5.810107791364075], [45.355664211203944, 5.809490883290739], [45.35807293242091, 5.811293327748491], [45.35877592796913, 5.811486446797537], [45.3596296882976, 5.812709534108152], [45.360658706804415, 5.810499393880186], [45.36145213137289, 5.810166799962383], [45.36152186174125, 5.809748375356115], [45.36222481443869, 5.810059511601795], [45.363259439384215, 5.809726917683995], [45.36450511025211, 5.812097990452834], [45.36661665756513, 5.812291109545145], [45.36661218183018, 5.812509709522549], [45.3659089305418, 5.812479534708689], [45.3655886896452, 5.8128919243058474], [45.366056035796, 5.8130796789521275], [45.36679285184641, 5.8131038188943505], [45.367264899061375, 5.812901312052654], [45.36730682745962, 5.812606939664232], [45.37043910214247, 5.81197997325615], [45.37066521845388, 5.812156999320972], [45.370723631741875, 5.813093090088209], [45.3711928195636, 5.814632677896447], [45.371023234103085, 5.815162414163456], [45.37118528248825, 5.815354192255015], [45.37064260682069, 5.8161266684563175], [45.3697984343217, 5.815949642635913], [45.36950447847969, 5.816451215683444], [45.37000194138385, 5.817841941057472], [45.370996854041344, 5.818805524691762], [45.371354867570034, 5.819496528840041], [45.37147546105291, 5.820691788165946], [45.37104772980294, 5.821539366257805], [45.370947862465464, 5.822429859673534], [45.36906731049793, 5.824039184985504], [45.36889394984527, 5.822622978625828], [45.36844547090895, 5.823459827838343], [45.36743732250409, 5.8214749931676], [45.367100248316724, 5.823007875619396], [45.366883775434864, 5.821751260696096], [45.36630548962605, 5.823992246327716], [45.36599855997041, 5.8226712583880715], [45.36462006488039, 5.823180878100826], [45.363790878721986, 5.823953354297014], [45.364311006005764, 5.824339592395109], [45.36335366658134, 5.825755798754785], [45.35976538411705, 5.827912294802426], [45.35895120431926, 5.826984250483396], [45.3588908942386, 5.826305651602722], [45.35796738809935, 5.825853699383774], [45.35778456979069, 5.826174893913262], [45.35744814486466, 5.826110185620785], [45.356802618046956, 5.8255519508696425]]",LineString,SimonP,"France, Isère, Chartreuse"
227417,Grande Sure - Couloir de Jusson,T4,"[[45.325792171061046, 5.679138461127865], [45.32578906975686, 5.679189674556262], [45.325736766681054, 5.6790798716247], [45.32576719298957, 5.679112896323212], [45.32557055354118, 5.679553365334862], [45.32567239366472, 5.679512964561583], [45.32572184689342, 5.6793780997395595], [45.32603206112981, 5.679264524951586], [45.32624797895551, 5.679060760885471], [45.3268737718463, 5.678792372345917], [45.32695155590773, 5.679129660129537], [45.32685901969671, 5.679355468600991], [45.326730189844966, 5.679484633728852], [45.32689263112844, 5.679335435852418], [45.32723947428166, 5.6792368646711004], [45.32750249840319, 5.679029161110519], [45.327573828399174, 5.67909152247012], [45.32756368629634, 5.679248850792658], [45.3274628520012, 5.67949066869915], [45.32779184170066, 5.679327724501491], [45.32805905677377, 5.679336441680777], [45.32839994877577, 5.679188836365934], [45.328420232981436, 5.679377596825368], [45.32818864099681, 5.6796959415078145], [45.328522240743034, 5.679622264578929], [45.32897452823817, 5.679290844127526], [45.32911542803049, 5.679455045610665], [45.329458247870214, 5.679306769743551], [45.329390773549676, 5.679605416953562], [45.32921567559241, 5.679838936775918], [45.329533517360694, 5.6797273736447105], [45.32967835664748, 5.6798407807946285], [45.32939555123447, 5.680292565375565], [45.3295613452792, 5.680159041658035], [45.32961767166853, 5.680187959223973], [45.32959336414933, 5.68037604913116], [45.32967232167721, 5.680333888158212], [45.33002838492395, 5.680604539811601], [45.33026701770722, 5.680567994713774], [45.33031043596566, 5.680614681914448], [45.330322338268154, 5.680848117917764], [45.33043532632291, 5.6807593535631815], [45.330462735146284, 5.680983150377868], [45.33040959388018, 5.681107286363839], [45.33060925081372, 5.680938474833962], [45.330716036260114, 5.680986922234305], [45.33080195076763, 5.680846273899079], [45.331098753958926, 5.680881896987563], [45.33136186189949, 5.681018438190217], [45.33143855631349, 5.680871754884716], [45.33163016662, 5.680731525644667], [45.331901488825665, 5.680788438767202], [45.33202663064002, 5.680690538138156], [45.3322240244597, 5.680689951404924], [45.332664158195264, 5.680537568405262], [45.33274688757955, 5.680717946961519], [45.33270413987339, 5.680826073512427], [45.33223659731446, 5.681504588574159], [45.33175187185406, 5.682040192186825], [45.33158943057059, 5.682329535484318], [45.33141617663205, 5.682829683646558], [45.331333028152564, 5.682871928438547], [45.3313727583736, 5.682781236246239], [45.33151298761368, 5.682756761088958], [45.33184063620864, 5.68242944777013], [45.33189763315021, 5.68246171809733], [45.33188723959027, 5.6828279234468875], [45.33177659846841, 5.683066220954064], [45.33164248801768, 5.68363878875971], [45.33177936449647, 5.683609033003444], [45.331825464963906, 5.683638956397766], [45.331823537126176, 5.683769127354036], [45.33192906528712, 5.683780862018471], [45.331822698935845, 5.684001138433817], [45.33182387240232, 5.684192078188072], [45.33191464841366, 5.684066936373719], [45.33190249465405, 5.684219738468533], [45.331995617598274, 5.684189228340979], [45.332045741379254, 5.684245470911266], [45.33200257457791, 5.684139188379046], [45.3320493455976, 5.6841608975082725], [45.33221832476556, 5.683998372405763], [45.33217448741198, 5.68423499353231], [45.331864692270734, 5.684846285730605], [45.33183074556291, 5.685364790260785], [45.33167073503137, 5.6858064327389], [45.33161172643304, 5.686338683590282], [45.33151726238431, 5.686534736305468], [45.33156612887977, 5.6869293563068], [45.33147778362037, 5.687213167548186], [45.33141751773655, 5.687130689620973], [45.33140117302537, 5.687391366809596], [45.33167995512484, 5.6875246390700305], [45.33176754601298, 5.687756650149812], [45.33194893039763, 5.687867458909758], [45.33253599889576, 5.688585871830576], [45.332669941708446, 5.688938749954109], [45.33296029083429, 5.689065735787149], [45.33312533050776, 5.689235134050257], [45.33365498296917, 5.689918342977769], [45.33374508842825, 5.690262336283935], [45.3341395407915, 5.690765250474226], [45.33497094176708, 5.691221393644806], [45.33526464365421, 5.691803684458147], [45.33542247489094, 5.691970232874163], [45.3355927951634, 5.692058997228746], [45.335826063528664, 5.6920247990637955], [45.33594542182981, 5.692139463499192], [45.33618095330893, 5.692567024379969], [45.33626175485552, 5.692882435396306], [45.336374826729305, 5.692889224737893], [45.33649737015366, 5.6930021289735935], [45.33668939955531, 5.6930078286677555], [45.33677472732959, 5.69309382699431], [45.336840944364674, 5.693291136994951], [45.33686474896968, 5.69366103038193], [45.336936162784674, 5.693714926019315], [45.33682191744445, 5.694332756102075], [45.33698762767017, 5.694478265941137], [45.337572516873465, 5.694648921489725], [45.33770939335227, 5.694834161549819], [45.33768667839466, 5.694973887875678], [45.338147180154905, 5.695465067401534], [45.33820593729616, 5.695690959692002], [45.3383257985115, 5.69586622528733], [45.33830107189714, 5.6960303429514285], [45.338380699977264, 5.696812877431518], [45.33824063837527, 5.697217974811782], [45.33823024481533, 5.697402795776724], [45.3381696436554, 5.697473790496597], [45.33790008164941, 5.697190565988417], [45.337720876559615, 5.697153769433495], [45.33716892823577, 5.697235073894269], [45.33695527352393, 5.697303218767048], [45.33675787970422, 5.697498684749002], [45.336572891101234, 5.697478568181391], [45.33638203516601, 5.697744777426122], [45.3355523943901, 5.698214247822753], [45.33550377935169, 5.698509961366655], [45.33524394035341, 5.698910867795354], [45.33521234057842, 5.699126366525881], [45.33497974276541, 5.699228122830378], [45.335086444392786, 5.699469018727552], [45.33563034608959, 5.6999443564564], [45.33537612296641, 5.69998819380998], [45.33551149070263, 5.700133787468081], [45.33540747128427, 5.700144181027999], [45.33550377935169, 5.700408378615963], [45.33544242382048, 5.700455065816637], [45.33561282791197, 5.7008383702486825], [45.335606876760714, 5.701029980555186], [45.335739729926, 5.701483525335792], [45.335659766569734, 5.701582264155139], [45.33563235774635, 5.701739676296717], [45.335626071318984, 5.70163909345866], [45.33565297722815, 5.701803127303718], [45.33557963557541, 5.70179591886698], [45.335619952529676, 5.701892646029587], [45.33554535359144, 5.701783429831256], [45.33552272245287, 5.701824752613903], [45.335487518459566, 5.702178133651602], [45.33539414405821, 5.702281985431906], [45.335357179865234, 5.702254828065637], [45.33531233668327, 5.702368821948763], [45.33531359396873, 5.702496226876978], [45.335362879559405, 5.702497484162458], [45.335315354168394, 5.702509637922045], [45.335321472957716, 5.702600246295337], [45.33515199087559, 5.702416850253929], [45.33503313548862, 5.702408468350779], [45.33499533310532, 5.702588260173806], [45.334918722510324, 5.702606616541748], [45.33491528593002, 5.702703678980465], [45.33522239886223, 5.7029361929744375], [45.33526028506458, 5.702908197417842], [45.335147799924, 5.702860672026866], [45.3348773997277, 5.702958740293992], [45.33477639779447, 5.703084552660593], [45.33436794765293, 5.703124199062585], [45.33420047722756, 5.703261997550718], [45.33348918892441, 5.703412033617503], [45.333186769857996, 5.70359685458242], [45.333157265558825, 5.703690145164726], [45.33270296640693, 5.703765917569393], [45.33256659284234, 5.703972950577729], [45.33210156485438, 5.703951995819814], [45.33187617547809, 5.704046543687574], [45.33156998455525, 5.704065822064883], [45.33139354549348, 5.704143689945331], [45.331356581300504, 5.704247625544676], [45.33121224492788, 5.704331193119287], [45.33087512478231, 5.704424986615786], [45.33084285445509, 5.704574435949314], [45.330656440928564, 5.7046435866505005], [45.33073699101806, 5.704859588295218], [45.330582847818725, 5.704952375963334], [45.33042954280971, 5.705158738419421], [45.33034379594028, 5.7054054178297475], [45.32961549237371, 5.7057657558470884], [45.32968439161777, 5.705911181867134], [45.32953318208455, 5.706028193235409], [45.32947777770458, 5.706210331991312], [45.329347355291254, 5.7062727771699535], [45.329343248158686, 5.706377634778615], [45.329517340287566, 5.706746270880092], [45.32919807359575, 5.706908125430353], [45.32915356568989, 5.707002254202962], [45.329154739156365, 5.7072736602276635], [45.328999590128646, 5.707347672432661], [45.32899405807257, 5.707652522251], [45.328675042837844, 5.708053763955838], [45.32843372784555, 5.707029327750214], [45.32803256995975, 5.7062368188053325], [45.32808797433972, 5.706198932603012], [45.32792544923723, 5.705867260694515], [45.32790851779282, 5.705642960965636], [45.32769276760517, 5.705425785854455], [45.32779016532003, 5.705380523577342], [45.32747316174208, 5.7048119790852025], [45.327452374622226, 5.704643838107597], [45.32750744372607, 5.704605532810099], [45.32744784839452, 5.704472344368705], [45.32749327830969, 5.7043634634464855], [45.32738883979618, 5.704158945009109], [45.327413398772464, 5.704014776274566], [45.32727995887399, 5.703799529001111], [45.32722287811337, 5.70358528755604], [45.32725975848733, 5.703333495184782], [45.327124474570155, 5.7032417971640905], [45.327222039923065, 5.703110285103326], [45.32738347537815, 5.70305923931301], [45.32718381844462, 5.703054964542383], [45.32693948596715, 5.702709630131723], [45.32673949375748, 5.7022117450833205], [45.32669942826032, 5.701859621331101], [45.32665064558386, 5.701830536127081], [45.32663807272912, 5.7011524401605005], [45.326751479879015, 5.701056383550167], [45.326835382729755, 5.700774248689411], [45.32680395059286, 5.70043176412582], [45.326869077980525, 5.700230766087784], [45.326771764084704, 5.699941338971251], [45.32638829201461, 5.699513191357267], [45.326336743310094, 5.69917833432554], [45.326354764401906, 5.699079260230056], [45.326477559283376, 5.698959231376659], [45.326734799891696, 5.698286248371009], [45.32716512680053, 5.697718542069197], [45.32698432914913, 5.6972202379256425], [45.32704526558519, 5.697024688124649], [45.32691878266632, 5.696848081424826], [45.32677846960723, 5.696472572162749], [45.32683043740688, 5.696394369006165], [45.32683605328201, 5.696201249957087], [45.326784923672676, 5.695879133418205], [45.3269697446376, 5.695416871458287], [45.32675852067769, 5.694827539846314], [45.32677059061824, 5.694546159356846], [45.32704585231839, 5.694199316203586], [45.32698625698686, 5.6937906984239826], [45.326892295852296, 5.693669663742176], [45.326754581183174, 5.693099526688448], [45.326793724671, 5.692701218649746], [45.32663279213011, 5.692227222025391], [45.326662631705396, 5.69211289286613], [45.326611585915096, 5.69196922704578], [45.326727256178856, 5.691618025302878], [45.326592978090034, 5.6908774841576815], [45.32658006995917, 5.690516391769052], [45.326705630868666, 5.690308352932335], [45.32668584957719, 5.690151778981084], [45.32681585289538, 5.689978776499618], [45.326835382729755, 5.689655821770433], [45.32675717957318, 5.689264386892308], [45.32704685814678, 5.688448157161483], [45.32706278376281, 5.688156550750129], [45.327350953593836, 5.687730750069022], [45.327589167281985, 5.687577361240978], [45.32758774235843, 5.687357252463687], [45.32733435742556, 5.687142424285408], [45.327486572787166, 5.687010996043685], [45.32735371962188, 5.686364164575946], [45.3277562186122, 5.685669220983974], [45.32780558802186, 5.68517234176398], [45.32768572680652, 5.684765484184021], [45.32776627689597, 5.684422999620431], [45.32773442566394, 5.684274220839149], [45.32743519172071, 5.683998959138995], [45.32819392159579, 5.683531165122995], [45.32807623967528, 5.683361263945693], [45.327660832554095, 5.683317845687265], [45.32762428745626, 5.6832766905427], [45.32772788777947, 5.683093378320332], [45.3276319988072, 5.683016180992131], [45.32788714393974, 5.682850135490306], [45.328185623511665, 5.682497760280964], [45.328600024804466, 5.682418132200846], [45.3288900386542, 5.682037426158797], [45.32903638668357, 5.681730732321746], [45.329724792391055, 5.6813359446823615], [45.329788830131285, 5.681631155312072], [45.32996476627886, 5.681680692359813], [45.330255785956986, 5.681643225252619], [45.3303388506174, 5.681543480604887], [45.33039668574928, 5.681264698505392], [45.330508165061474, 5.681073255836971], [45.33050891943275, 5.68085323087872], [45.330319153144934, 5.680912155657995], [45.33031253144143, 5.680709648877385], [45.32987189479171, 5.680447630584241], [45.329669052734964, 5.6804439425468445], [45.32962513156234, 5.680326595902435], [45.32966746017337, 5.680263983085762], [45.32942907884715, 5.680349981412291], [45.32972353510557, 5.6799593847244925], [45.32958087511361, 5.679863244295118], [45.32927962951362, 5.67998955957591], [45.32953536137937, 5.679485639557234], [45.3291735984385, 5.679562166333189], [45.32909237779676, 5.67946284078061], [45.32910251989961, 5.679379021748902], [45.32851561903953, 5.679728882387287], [45.32821244560182, 5.679771546274426], [45.32844797708095, 5.6794049218296925], [45.328257288783774, 5.679481029510495], [45.32781053334474, 5.67945948801935], [45.32747693359851, 5.679553449153902], [45.32762194052338, 5.679221441969268], [45.32753485254944, 5.679192272946235], [45.32677494920789, 5.679548671469083], [45.32700268551707, 5.678952047601332], [45.32576124183832, 5.679544229060424], [45.32579133287072, 5.679161595180626], [45.32596483826638, 5.679232170805322], [45.325850425288074, 5.679167462512844]]",LineString,MichelG,"France, Isère, Chartreuse"
48688,La Pinéa - Face SE - depuis le Croz,T2,"[[45.27681499999998, 5.757173], [45.277098999999986, 5.75647], [45.279293, 5.755346], [45.28033699999999, 5.754485], [45.280871999999995, 5.7544010000000005], [45.281680999999985, 5.7534350000000005], [45.282389999999985, 5.753067], [45.282669, 5.752556], [45.283411, 5.753787], [45.28398500000001, 5.753886], [45.28424399999999, 5.754211], [45.28442499999999, 5.753744000000001], [45.284195000000004, 5.752528], [45.28427099999997, 5.751144], [45.28504800000002, 5.749587999999999], [45.28651300000001, 5.749127], [45.28664100000001, 5.748719], [45.286863, 5.749541], [45.28793699999998, 5.748022], [45.287682, 5.749155], [45.288318999999994, 5.7482180000000005], [45.288675000000005, 5.748237], [45.28841599999997, 5.749051], [45.288872999999995, 5.748893000000001], [45.28995899999999, 5.749883], [45.290442999999996, 5.749199], [45.290935999999995, 5.748942], [45.291165, 5.747908999999999], [45.290597999999974, 5.74667], [45.290418999999986, 5.745166], [45.28993400000002, 5.74349], [45.28889900000002, 5.74224], [45.28942799999999, 5.741804000000001], [45.28948800000001, 5.741225], [45.28977999999999, 5.740942], [45.289434696745154, 5.740574821112783], [45.2878948812817, 5.739330276129874], [45.2882270018781, 5.738471969245109], [45.28582663198943, 5.741476043341788], [45.284467886802275, 5.742548926947745], [45.28415499999999, 5.743751], [45.28373599999998, 5.744688000000001], [45.28378099999999, 5.745797999999999], [45.28354899999999, 5.746403], [45.283396999999994, 5.748239], [45.283239, 5.748659], [45.28277799999999, 5.74831], [45.282621999999996, 5.748458], [45.28235899999997, 5.750351], [45.281921999999994, 5.750746], [45.28245400000001, 5.751844], [45.282354000000005, 5.752059], [45.281624999999984, 5.752244000000001], [45.280026999999976, 5.753542], [45.280281, 5.75453], [45.27714399999998, 5.7564269999999995], [45.276556, 5.757435999999999], [45.27668499999998, 5.757534000000001]]",LineString,Camptocamp-Association,"France, Isère, Chartreuse"
681065,La Pinéa - Face W - par le sentier Vermorel,T3,"[[45.281694, 5.7199490000000015], [45.281602999999976, 5.720722000000006], [45.281708999999985, 5.721150999999996], [45.28195099999998, 5.7212149999999955], [45.28220699999999, 5.721129000000012], [45.28235799999998, 5.721301000000004], [45.28240399999999, 5.722266000000004], [45.282509, 5.722351999999987], [45.283415, 5.7221380000000055], [45.28370199999998, 5.722331000000007], [45.284320999999984, 5.722460000000008], [45.284486999999984, 5.722695999999999], [45.28462300000001, 5.723361000000008], [45.28492499999999, 5.72312499999999], [45.285348000000006, 5.723016999999995], [45.28584599999998, 5.723168000000007], [45.286087, 5.72331799999999], [45.28649499999998, 5.72331799999999], [45.286616, 5.723425000000006], [45.286465, 5.723660999999997], [45.28623799999998, 5.723726], [45.285906, 5.723618000000006], [45.28571, 5.7237470000000075], [45.285483, 5.724046999999997], [45.285272000000006, 5.724669999999993], [45.285121000000004, 5.724841000000008], [45.28466800000002, 5.724991999999994], [45.284380999999996, 5.724991999999994], [45.28401899999999, 5.724777000000008], [45.283853, 5.72490600000001], [45.28345999999999, 5.725743000000011], [45.283249000000005, 5.725892999999994], [45.28258499999999, 5.725827999999992], [45.28249399999999, 5.725464000000002], [45.28226799999999, 5.725184999999993], [45.282025999999995, 5.725248999999992], [45.281905, 5.725549000000007], [45.28195099999998, 5.7259360000000115], [45.28214699999999, 5.7262149999999945], [45.282614999999986, 5.726644000000011], [45.282811, 5.727073000000003], [45.283354999999986, 5.727244999999996], [45.283475, 5.726880000000003], [45.283868000000005, 5.726600999999994], [45.284410999999984, 5.7266649999999935], [45.28554399999999, 5.727202000000004], [45.286418999999995, 5.727266000000003], [45.287037999999995, 5.726966000000013], [45.287355, 5.726687000000004], [45.28752099999999, 5.726687000000004], [45.288578, 5.728103000000004], [45.289045999999985, 5.727501999999994], [45.289499000000006, 5.727395000000005], [45.290162999999986, 5.727866999999988], [45.29047999999999, 5.727630999999996], [45.29038999999999, 5.726966000000013], [45.290722, 5.726600999999994], [45.29088800000001, 5.7261499999999925], [45.29162800000001, 5.726064000000008], [45.292322, 5.725614000000011], [45.292608999999985, 5.725570999999992], [45.29300099999998, 5.725827999999992], [45.29315199999999, 5.726301000000005], [45.293107, 5.727244999999996], [45.293167000000004, 5.727974000000004], [45.29337900000001, 5.728811000000006], [45.29371099999999, 5.7294759999999885], [45.29401299999999, 5.729733999999992], [45.294737000000005, 5.730914], [45.295068999999984, 5.730678000000009], [45.295370999999996, 5.730591999999999], [45.29561300000001, 5.730807000000009], [45.295945, 5.732501999999995], [45.29553700000001, 5.7347760000000045], [45.29523499999999, 5.735678000000008], [45.295039, 5.735848999999998], [45.294842999999986, 5.736514000000007], [45.29472199999999, 5.737158000000008], [45.294239, 5.737737000000007], [45.29371099999999, 5.73801599999999], [45.29336399999999, 5.737909], [45.29295599999998, 5.7374800000000095], [45.292774999999985, 5.73709400000001], [45.292669, 5.737372999999993], [45.292759999999994, 5.738295], [45.292246, 5.738167000000003], [45.292111000000006, 5.738553000000003], [45.29209599999999, 5.738981999999994], [45.29195999999999, 5.738788999999994], [45.291883999999996, 5.739045999999992], [45.291778999999984, 5.738724999999995], [45.291673, 5.738960999999986], [45.29165799999999, 5.738167000000003], [45.29121999999999, 5.736772000000009], [45.291128999999984, 5.73750099999999], [45.290843, 5.73709400000001], [45.290736999999986, 5.737716000000001], [45.29036, 5.736857999999992], [45.290102999999995, 5.736450000000007], [45.290148, 5.73793100000001], [45.29002700000001, 5.738788999999994], [45.28978599999999, 5.7397539999999925], [45.289604999999995, 5.739475999999988], [45.289469, 5.740526999999997], [45.28924199999997, 5.740505000000011], [45.288790000000006, 5.740291000000004], [45.288352, 5.7394329999999965], [45.288367, 5.738402999999995]]",LineString,webmailadress1,"France, Isère, Chartreuse"
677737,Le Saint Eynard - Depuis le col de Vence,T1,"[[45.23534999999998, 5.761496999999988], [45.235538, 5.761463000000007], [45.235657, 5.761247999999996], [45.23582499999999, 5.761156999999992], [45.2357, 5.76134800000001], [45.23579, 5.76112300000001], [45.235625000000006, 5.761020000000011], [45.2357, 5.760782999999989], [45.23584300000001, 5.760621999999988], [45.235657, 5.76060800000001], [45.23566699999999, 5.760344999999988], [45.23621199999998, 5.759320000000005], [45.236028, 5.759361999999993], [45.23502299999999, 5.760028000000006], [45.23507999999999, 5.759770000000005], [45.23521, 5.759587999999996], [45.23531500000001, 5.759088000000005], [45.23585700000001, 5.757700000000013], [45.235317000000016, 5.75786000000001], [45.23516199999998, 5.758004999999996], [45.23478800000001, 5.758122000000001], [45.23463699999999, 5.758274999999996], [45.234287, 5.75841499999999], [45.23413199999998, 5.758551999999996], [45.233752999999986, 5.7586419999999965], [45.23357299999998, 5.759173000000009], [45.233349999999994, 5.758736999999991], [45.233342999999984, 5.75845999999999], [45.23345299999999, 5.758233000000008], [45.23374999999999, 5.75794499999999], [45.233958000000015, 5.757485000000003], [45.234067, 5.756959999999987], [45.233882000000015, 5.757012999999993], [45.23390199999999, 5.756758000000003], [45.23405000000001, 5.75628499999999], [45.234326999999986, 5.755955000000008], [45.235043, 5.7558530000000125], [45.2347, 5.7556330000000075], [45.234332999999985, 5.755608000000009], [45.234152999999985, 5.7556720000000094], [45.233772999999985, 5.755612], [45.23341700000001, 5.755755000000007], [45.233447, 5.755501999999998], [45.233578, 5.755314999999997], [45.234298, 5.754842999999988], [45.234462999999984, 5.754958000000009], [45.234820000000006, 5.754828000000005], [45.23446199999998, 5.754694999999988], [45.234277, 5.7547169999999985], [45.23391300000001, 5.754599999999994], [45.233547999999985, 5.754578000000008], [45.233177, 5.754734999999994], [45.232977999999996, 5.7547429999999995], [45.232824999999984, 5.754885000000002], [45.23280700000001, 5.75463000000001], [45.23329299999999, 5.753851999999988], [45.234143, 5.753267999999994], [45.234173, 5.75300299999999], [45.234460000000006, 5.752320000000012], [45.23504500000001, 5.751598000000007], [45.235229999999994, 5.751496999999988], [45.23486799999999, 5.751402999999998], [45.23473700000001, 5.751599999999988], [45.234474999999996, 5.750911999999991], [45.23411699999999, 5.7509899999999945]]",LineString,InfoMD,"France, Isère, Chartreuse"
